AgentID,Episode,Conversation_Length,Conversation_With_Like,People_Around_To_Talk,Action
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,0,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,0,1,4
24,18,2,0,1,2
24,18,0,0,0,2
24,18,0,0,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,18,2,1,1,4
24,18,3,1,1,4
24,18,4,1,1,4
24,18,5,1,1,1
24,18,0,1,1,3
24,18,1,1,1,4
24,19,0,0,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,0,1,4
24,19,2,0,1,2
24,19,0,0,0,2
24,19,0,0,1,3
24,19,1,0,1,4
24,19,2,0,1,2
24,19,0,0,1,3
24,19,1,0,1,4
24,19,2,0,1,2
24,19,0,0,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,0,1,4
24,19,2,0,1,2
24,19,0,0,0,2
24,19,0,0,0,2
24,19,0,0,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,0,1
24,19,0,1,0,1
24,19,0,1,0,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,19,4,1,1,4
24,19,5,1,1,1
24,19,0,1,1,3
24,19,1,1,1,4
24,19,2,1,1,4
24,19,3,1,1,4
24,20,0,0,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,0,2
24,20,0,0,0,2
24,20,0,0,0,2
24,20,0,0,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,0,2
24,20,0,0,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,0,1
24,20,0,1,1,3
24,20,1,0,1,4
24,20,2,0,1,2
24,20,0,0,0,2
24,20,0,0,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
24,20,4,1,1,4
24,20,5,1,1,1
24,20,0,1,1,3
24,20,1,1,1,4
24,20,2,1,1,4
24,20,3,1,1,4
25,1,0,0,0,2
25,1,0,0,0,2
25,1,0,0,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,0,2
25,1,0,0,0,2
25,1,0,0,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,0,2
25,1,0,0,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,0,2
25,1,0,0,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,0,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,0,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,1,1,4
25,1,2,1,1,4
25,1,3,1,1,4
25,1,4,1,1,4
25,1,5,1,1,1
25,1,0,1,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,1,0,0,1,3
25,1,1,0,1,4
25,1,2,0,1,2
25,2,0,0,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,0,2
25,2,0,0,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,0,1
25,2,0,1,0,1
25,2,0,1,0,1
25,2,0,1,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,0,1
25,2,0,1,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,0,1
25,2,0,1,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,0,2
25,2,0,0,0,2
25,2,0,0,1,3
25,2,1,0,1,4
25,2,2,0,1,2
25,2,0,0,0,2
25,2,0,0,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,2,4,1,1,4
25,2,5,1,1,1
25,2,0,1,1,3
25,2,1,1,1,4
25,2,2,1,1,4
25,2,3,1,1,4
25,3,0,0,1,3
25,3,1,0,1,4
25,3,2,0,1,2
25,3,0,0,0,2
25,3,0,0,1,3
25,3,1,0,1,4
25,3,2,0,1,2
25,3,0,0,0,2
25,3,0,0,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,0,1
25,3,0,1,0,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,3,3,1,1,4
25,3,4,1,1,4
25,3,5,1,1,1
25,3,0,1,0,1
25,3,0,1,0,1
25,3,0,1,0,1
25,3,0,1,1,3
25,3,1,1,1,4
25,3,2,1,1,4
25,4,0,0,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,0,2
25,4,0,0,0,2
25,4,0,0,0,2
25,4,0,0,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,1,3
25,4,1,0,1,4
25,4,2,0,1,2
25,4,0,0,0,2
25,4,0,0,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,4,3,1,1,4
25,4,4,1,1,4
25,4,5,1,1,1
25,4,0,1,1,3
25,4,1,1,1,4
25,4,2,1,1,4
25,5,0,0,1,3
25,5,1,0,1,4
25,5,2,0,1,2
25,5,0,0,1,3
25,5,1,0,1,4
25,5,2,0,1,2
25,5,0,0,1,3
25,5,1,0,1,4
25,5,2,0,1,2
25,5,0,0,0,2
25,5,0,0,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,0,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,0,1
25,5,0,1,0,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,5,3,1,1,4
25,5,4,1,1,4
25,5,5,1,1,1
25,5,0,1,1,3
25,5,1,1,1,4
25,5,2,1,1,4
25,6,0,0,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,0,1
25,6,0,1,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,0,1
25,6,0,1,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,0,1
25,6,0,1,0,1
25,6,0,1,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,0,1,4
25,6,2,0,1,2
25,6,0,0,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,6,0,1,1,3
25,6,1,1,1,4
25,6,2,1,1,4
25,6,3,1,1,4
25,6,4,1,1,4
25,6,5,1,1,1
25,7,0,0,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,0,2
25,7,0,0,0,2
25,7,0,0,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,0,2
25,7,0,0,0,2
25,7,0,0,0,2
25,7,0,0,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,0,2
25,7,0,0,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,0,2
25,7,0,0,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,1,3
25,7,1,0,1,4
25,7,2,0,1,2
25,7,0,0,0,2
25,7,0,0,0,2
25,7,0,0,0,2
25,7,0,0,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,7,0,1,1,3
25,7,1,1,1,4
25,7,2,1,1,4
25,7,3,1,1,4
25,7,4,1,1,4
25,7,5,1,1,1
25,8,0,0,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,0,1
25,8,0,1,0,1
25,8,0,1,0,1
25,8,0,1,0,1
25,8,0,1,0,1
25,8,0,1,0,1
25,8,0,1,0,1
25,8,0,1,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,0,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,0,1,4
25,8,2,0,1,2
25,8,0,0,0,2
25,8,0,0,0,2
25,8,0,0,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,8,0,1,1,3
25,8,1,1,1,4
25,8,2,1,1,4
25,8,3,1,1,4
25,8,4,1,1,4
25,8,5,1,1,1
25,9,0,0,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,0,1,4
25,9,2,0,1,2
25,9,0,0,0,2
25,9,0,0,0,2
25,9,0,0,0,2
25,9,0,0,1,3
25,9,1,0,1,4
25,9,2,0,1,2
25,9,0,0,0,2
25,9,0,0,1,3
25,9,1,0,1,4
25,9,2,0,1,2
25,9,0,0,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
25,9,4,1,1,4
25,9,5,1,1,1
25,9,0,1,1,3
25,9,1,1,1,4
25,9,2,1,1,4
25,9,3,1,1,4
